branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Lansing Community Library",2022-12-17,Saturday,"10:00 - 10:59",0,0,4,4,0,0,
"Lansing Community Library",2022-12-17,Saturday,"11:00 - 11:59",11,1,21,33,5,1,5
"Lansing Community Library",2022-12-17,Saturday,"12:00 - 12:59",5,0,5,10,1,0,1
"Lansing Community Library",2022-12-17,Saturday,"13:00 - 13:59",6,1,3,10,3,1,3
"Lansing Community Library",2022-12-17,Saturday,"14:00 - 14:59",5,0,3,8,4,0,4
"Lansing Community Library",2022-12-18,Sunday,"7:00 - 7:59",0,7,0,7,0,1,1
"Lansing Community Library",2022-12-18,Sunday,"10:00 - 10:59",0,5,0,5,0,1,1
"Lansing Community Library",2022-12-18,Sunday,"11:00 - 11:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-19,Monday,"5:00 - 5:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-19,Monday,"8:00 - 8:59",1,0,20,21,1,0,1
"Lansing Community Library",2022-12-19,Monday,"9:00 - 9:59",7,1,23,31,1,1,2
"Lansing Community Library",2022-12-19,Monday,"10:00 - 10:59",2,0,1,3,1,0,1
"Lansing Community Library",2022-12-19,Monday,"11:00 - 11:59",3,3,38,44,1,2,2
"Lansing Community Library",2022-12-19,Monday,"12:00 - 12:59",3,0,18,21,2,0,2
"Lansing Community Library",2022-12-19,Monday,"13:00 - 13:59",36,0,40,76,8,0,8
"Lansing Community Library",2022-12-19,Monday,"14:00 - 14:59",11,6,11,28,4,3,6
"Lansing Community Library",2022-12-19,Monday,"15:00 - 15:59",7,1,15,23,2,1,3
"Lansing Community Library",2022-12-19,Monday,"16:00 - 16:59",3,2,14,19,1,1,2
"Lansing Community Library",2022-12-19,Monday,"17:00 - 17:59",2,2,4,8,1,1,2
"Lansing Community Library",2022-12-19,Monday,"18:00 - 18:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-19,Monday,"23:00 - 23:59",0,2,0,2,0,1,1
"Lansing Community Library",2022-12-20,Tuesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-20,Tuesday,"8:00 - 8:59",1,0,2,3,1,0,1
"Lansing Community Library",2022-12-20,Tuesday,"9:00 - 9:59",11,5,20,36,3,4,6
"Lansing Community Library",2022-12-20,Tuesday,"10:00 - 10:59",20,1,12,33,4,1,4
"Lansing Community Library",2022-12-20,Tuesday,"11:00 - 11:59",0,1,25,26,0,1,1
"Lansing Community Library",2022-12-20,Tuesday,"12:00 - 12:59",9,1,5,15,4,1,5
"Lansing Community Library",2022-12-20,Tuesday,"13:00 - 13:59",4,0,20,24,3,0,3
"Lansing Community Library",2022-12-20,Tuesday,"14:00 - 14:59",5,0,1,6,4,0,4
"Lansing Community Library",2022-12-20,Tuesday,"15:00 - 15:59",17,0,25,42,6,0,6
"Lansing Community Library",2022-12-20,Tuesday,"16:00 - 16:59",2,0,20,22,2,0,2
"Lansing Community Library",2022-12-20,Tuesday,"17:00 - 17:59",10,1,2,13,5,1,5
"Lansing Community Library",2022-12-20,Tuesday,"19:00 - 19:59",0,11,0,11,0,1,1
"Lansing Community Library",2022-12-20,Tuesday,"21:00 - 21:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-21,Wednesday,"6:00 - 6:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-21,Wednesday,"8:00 - 8:59",0,1,10,11,0,1,1
"Lansing Community Library",2022-12-21,Wednesday,"9:00 - 9:59",5,12,47,64,2,2,4
"Lansing Community Library",2022-12-21,Wednesday,"10:00 - 10:59",20,0,3,23,5,0,5
"Lansing Community Library",2022-12-21,Wednesday,"11:00 - 11:59",1,2,13,16,1,1,1
"Lansing Community Library",2022-12-21,Wednesday,"12:00 - 12:59",12,1,12,25,4,1,5
"Lansing Community Library",2022-12-21,Wednesday,"13:00 - 13:59",21,0,40,61,7,0,7
"Lansing Community Library",2022-12-21,Wednesday,"14:00 - 14:59",3,0,40,43,2,0,2
"Lansing Community Library",2022-12-21,Wednesday,"15:00 - 15:59",14,0,8,22,5,0,5
"Lansing Community Library",2022-12-21,Wednesday,"16:00 - 16:59",5,4,38,47,4,1,4
"Lansing Community Library",2022-12-21,Wednesday,"17:00 - 17:59",16,0,6,22,4,0,4
"Lansing Community Library",2022-12-21,Wednesday,"18:00 - 18:59",1,0,0,1,1,0,1
"Lansing Community Library",2022-12-21,Wednesday,"20:00 - 20:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-22,Thursday,"9:00 - 9:59",0,0,4,4,0,0,
"Lansing Community Library",2022-12-22,Thursday,"11:00 - 11:59",1,0,0,1,1,0,1
"Lansing Community Library",2022-12-22,Thursday,"12:00 - 12:59",0,0,17,17,0,0,
"Lansing Community Library",2022-12-22,Thursday,"15:00 - 15:59",1,0,9,10,1,0,1
"Lansing Community Library",2022-12-22,Thursday,"16:00 - 16:59",5,13,0,18,1,1,2
"Lansing Community Library",2022-12-22,Thursday,"17:00 - 17:59",0,22,0,22,0,2,2
"Lansing Community Library",2022-12-23,Friday,"5:00 - 5:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-23,Friday,"7:00 - 7:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-23,Friday,"8:00 - 8:59",4,0,8,12,2,0,2
"Lansing Community Library",2022-12-23,Friday,"9:00 - 9:59",4,35,9,48,2,12,13
"Lansing Community Library",2022-12-23,Friday,"11:00 - 11:59",4,0,15,19,1,0,1
"Lansing Community Library",2022-12-23,Friday,"17:00 - 17:59",0,3,0,3,0,1,1
"Lansing Community Library",2022-12-23,Friday,"20:00 - 20:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-24,Saturday,"7:00 - 7:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-24,Saturday,"8:00 - 8:59",0,2,0,2,0,1,1
"Lansing Community Library",2022-12-24,Saturday,"9:00 - 9:59",0,3,0,3,0,1,1
"Lansing Community Library",2022-12-24,Saturday,"10:00 - 10:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-24,Saturday,"19:00 - 19:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-25,Sunday,"13:00 - 13:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-25,Sunday,"18:00 - 18:59",0,6,0,6,0,1,1
"Lansing Community Library",2022-12-26,Monday,"9:00 - 9:59",0,2,0,2,0,1,1
"Lansing Community Library",2022-12-26,Monday,"12:00 - 12:59",0,5,0,5,0,2,2
"Lansing Community Library",2022-12-26,Monday,"14:00 - 14:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-26,Monday,"19:00 - 19:59",0,2,0,2,0,1,1
"Lansing Community Library",2022-12-26,Monday,"23:00 - 23:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-27,Tuesday,"8:00 - 8:59",0,2,33,35,0,1,1
"Lansing Community Library",2022-12-27,Tuesday,"9:00 - 9:59",11,0,79,90,4,0,4
"Lansing Community Library",2022-12-27,Tuesday,"10:00 - 10:59",2,5,42,49,1,2,3
"Lansing Community Library",2022-12-27,Tuesday,"11:00 - 11:59",7,0,79,86,2,0,2
"Lansing Community Library",2022-12-27,Tuesday,"12:00 - 12:59",13,10,12,35,4,3,7
"Lansing Community Library",2022-12-27,Tuesday,"13:00 - 13:59",1,2,13,16,1,1,2
"Lansing Community Library",2022-12-27,Tuesday,"14:00 - 14:59",4,0,10,14,3,0,3
"Lansing Community Library",2022-12-27,Tuesday,"15:00 - 15:59",7,1,11,19,4,1,4
"Lansing Community Library",2022-12-27,Tuesday,"16:00 - 16:59",2,0,25,27,1,0,1
"Lansing Community Library",2022-12-27,Tuesday,"17:00 - 17:59",3,0,5,8,1,0,1
"Lansing Community Library",2022-12-28,Wednesday,"8:00 - 8:59",0,1,8,9,0,1,1
"Lansing Community Library",2022-12-28,Wednesday,"9:00 - 9:59",6,1,16,23,3,1,4
"Lansing Community Library",2022-12-28,Wednesday,"10:00 - 10:59",5,0,0,5,1,0,1
"Lansing Community Library",2022-12-28,Wednesday,"11:00 - 11:59",4,0,40,44,1,0,1
"Lansing Community Library",2022-12-28,Wednesday,"12:00 - 12:59",6,0,86,92,3,0,3
"Lansing Community Library",2022-12-28,Wednesday,"13:00 - 13:59",1,0,9,10,1,0,1
"Lansing Community Library",2022-12-28,Wednesday,"14:00 - 14:59",16,1,6,23,5,1,5
"Lansing Community Library",2022-12-28,Wednesday,"15:00 - 15:59",0,1,8,9,0,1,1
"Lansing Community Library",2022-12-28,Wednesday,"16:00 - 16:59",18,10,15,43,5,4,7
"Lansing Community Library",2022-12-28,Wednesday,"17:00 - 17:59",5,0,4,9,3,0,3
"Lansing Community Library",2022-12-28,Wednesday,"20:00 - 20:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-29,Thursday,"8:00 - 8:59",1,0,1,2,1,0,1
"Lansing Community Library",2022-12-29,Thursday,"9:00 - 9:59",0,0,30,30,0,0,
"Lansing Community Library",2022-12-29,Thursday,"10:00 - 10:59",19,0,28,47,3,0,3
"Lansing Community Library",2022-12-29,Thursday,"11:00 - 11:59",6,0,36,42,4,0,4
"Lansing Community Library",2022-12-29,Thursday,"12:00 - 12:59",9,2,13,24,3,1,3
"Lansing Community Library",2022-12-29,Thursday,"13:00 - 13:59",17,2,26,45,5,1,5
"Lansing Community Library",2022-12-29,Thursday,"14:00 - 14:59",56,90,26,172,13,18,27
"Lansing Community Library",2022-12-29,Thursday,"15:00 - 15:59",14,0,3,17,4,0,4
"Lansing Community Library",2022-12-29,Thursday,"16:00 - 16:59",10,0,13,23,3,0,3
"Lansing Community Library",2022-12-29,Thursday,"17:00 - 17:59",9,0,63,72,3,0,3
"Lansing Community Library",2022-12-30,Friday,"8:00 - 8:59",0,0,11,11,0,0,
"Lansing Community Library",2022-12-30,Friday,"9:00 - 9:59",4,0,16,20,3,0,3
"Lansing Community Library",2022-12-30,Friday,"10:00 - 10:59",3,5,8,16,1,2,3
"Lansing Community Library",2022-12-30,Friday,"11:00 - 11:59",14,0,6,20,3,0,3
"Lansing Community Library",2022-12-30,Friday,"13:00 - 13:59",0,3,0,3,0,1,1
"Lansing Community Library",2022-12-30,Friday,"18:00 - 18:59",0,1,0,1,0,1,1
"Lansing Community Library",2022-12-31,Saturday,"11:00 - 11:59",0,2,0,2,0,1,1
"Lansing Community Library",2022-12-31,Saturday,"23:00 - 23:59",0,7,0,7,0,1,1
"Leavenworth Public Library",2022-12-01,Thursday,"8:00 - 8:59",0,2,16,18,0,1,1
"Leavenworth Public Library",2022-12-01,Thursday,"9:00 - 9:59",16,9,170,195,6,3,7
"Leavenworth Public Library",2022-12-01,Thursday,"10:00 - 10:59",25,37,25,87,6,2,8
"Leavenworth Public Library",2022-12-01,Thursday,"11:00 - 11:59",44,5,72,121,13,4,16
"Leavenworth Public Library",2022-12-01,Thursday,"12:00 - 12:59",21,2,42,65,6,2,7
"Leavenworth Public Library",2022-12-01,Thursday,"13:00 - 13:59",33,9,73,115,7,2,8
"Leavenworth Public Library",2022-12-01,Thursday,"14:00 - 14:59",43,2,62,107,10,2,11
"Leavenworth Public Library",2022-12-01,Thursday,"15:00 - 15:59",29,1,56,86,8,1,8
"Leavenworth Public Library",2022-12-01,Thursday,"16:00 - 16:59",9,0,111,120,5,0,5
"Leavenworth Public Library",2022-12-01,Thursday,"17:00 - 17:59",9,6,35,50,3,1,4
"Leavenworth Public Library",2022-12-01,Thursday,"18:00 - 18:59",4,5,4,13,2,1,3
"Leavenworth Public Library",2022-12-01,Thursday,"19:00 - 19:59",2,0,40,42,2,0,2
"Leavenworth Public Library",2022-12-01,Thursday,"20:00 - 20:59",9,0,8,17,3,0,3
"Leavenworth Public Library",2022-12-02,Friday,"6:00 - 6:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2022-12-02,Friday,"8:00 - 8:59",1,0,34,35,1,0,1
"Leavenworth Public Library",2022-12-02,Friday,"9:00 - 9:59",16,4,81,101,4,2,6
"Leavenworth Public Library",2022-12-02,Friday,"10:00 - 10:59",38,8,117,163,12,4,15
"Leavenworth Public Library",2022-12-02,Friday,"11:00 - 11:59",36,0,70,106,13,0,13
"Leavenworth Public Library",2022-12-02,Friday,"12:00 - 12:59",34,0,64,98,11,0,11
"Leavenworth Public Library",2022-12-02,Friday,"13:00 - 13:59",16,5,17,38,10,2,11
"Leavenworth Public Library",2022-12-02,Friday,"14:00 - 14:59",53,0,44,97,15,0,15
"Leavenworth Public Library",2022-12-02,Friday,"15:00 - 15:59",11,2,84,97,3,1,4
"Leavenworth Public Library",2022-12-02,Friday,"16:00 - 16:59",39,12,62,113,9,2,10
"Leavenworth Public Library",2022-12-02,Friday,"20:00 - 20:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2022-12-02,Friday,"21:00 - 21:59",0,2,0,2,0,2,2
"Leavenworth Public Library",2022-12-03,Saturday,"2:00 - 2:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2022-12-03,Saturday,"8:00 - 8:59",0,0,38,38,0,0,
"Leavenworth Public Library",2022-12-03,Saturday,"9:00 - 9:59",8,4,58,70,2,1,3
"Leavenworth Public Library",2022-12-03,Saturday,"10:00 - 10:59",28,41,41,110,7,1,8
"Leavenworth Public Library",2022-12-03,Saturday,"11:00 - 11:59",46,12,121,179,12,4,14
"Leavenworth Public Library",2022-12-03,Saturday,"12:00 - 12:59",46,2,95,143,11,1,12
"Leavenworth Public Library",2022-12-03,Saturday,"13:00 - 13:59",58,0,60,118,10,0,10
"Leavenworth Public Library",2022-12-03,Saturday,"14:00 - 14:59",28,2,36,66,8,1,8
"Leavenworth Public Library",2022-12-03,Saturday,"15:00 - 15:59",22,0,44,66,7,0,7
"Leavenworth Public Library",2022-12-03,Saturday,"16:00 - 16:59",14,0,36,50,8,0,8
"Leavenworth Public Library",2022-12-03,Saturday,"17:00 - 17:59",2,0,0,2,1,0,1
"Leavenworth Public Library",2022-12-03,Saturday,"20:00 - 20:59",0,5,0,5,0,2,2
"Leavenworth Public Library",2022-12-04,Sunday,"0:00 - 0:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2022-12-04,Sunday,"6:00 - 6:59",0,3,0,3,0,1,1
"Leavenworth Public Library",2022-12-04,Sunday,"7:00 - 7:59",0,6,0,6,0,3,3
"Leavenworth Public Library",2022-12-04,Sunday,"8:00 - 8:59",0,6,0,6,0,1,1
"Leavenworth Public Library",2022-12-04,Sunday,"9:00 - 9:59",0,3,0,3,0,2,2
"Leavenworth Public Library",2022-12-04,Sunday,"10:00 - 10:59",0,8,0,8,0,1,1
"Leavenworth Public Library",2022-12-04,Sunday,"11:00 - 11:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2022-12-04,Sunday,"12:00 - 12:59",1,2,29,32,1,1,2
"Leavenworth Public Library",2022-12-04,Sunday,"13:00 - 13:59",22,3,26,51,5,2,7
"Leavenworth Public Library",2022-12-04,Sunday,"14:00 - 14:59",26,20,60,106,6,4,9
"Leavenworth Public Library",2022-12-04,Sunday,"15:00 - 15:59",14,13,18,45,6,2,7
"Leavenworth Public Library",2022-12-04,Sunday,"16:00 - 16:59",32,4,27,63,8,1,9
"Leavenworth Public Library",2022-12-05,Monday,"5:00 - 5:59",0,7,0,7,0,2,2
"Leavenworth Public Library",2022-12-05,Monday,"6:00 - 6:59",0,11,0,11,0,3,3
"Leavenworth Public Library",2022-12-05,Monday,"7:00 - 7:59",0,3,0,3,0,2,2
"Leavenworth Public Library",2022-12-05,Monday,"8:00 - 8:59",0,0,30,30,0,0,
"Leavenworth Public Library",2022-12-05,Monday,"9:00 - 9:59",4,0,113,117,4,0,4
"Leavenworth Public Library",2022-12-05,Monday,"10:00 - 10:59",33,3,128,164,8,2,10
"Leavenworth Public Library",2022-12-05,Monday,"11:00 - 11:59",16,40,37,93,6,3,9
"Leavenworth Public Library",2022-12-05,Monday,"12:00 - 12:59",16,10,89,115,5,4,7
"Leavenworth Public Library",2022-12-05,Monday,"13:00 - 13:59",64,11,123,198,13,4,14
"Leavenworth Public Library",2022-12-05,Monday,"14:00 - 14:59",18,14,49,81,7,5,11
"Leavenworth Public Library",2022-12-05,Monday,"15:00 - 15:59",30,14,96,140,10,2,11
"Leavenworth Public Library",2022-12-05,Monday,"16:00 - 16:59",10,3,60,73,2,3,4
"Leavenworth Public Library",2022-12-05,Monday,"17:00 - 17:59",31,0,31,62,7,0,7
"Leavenworth Public Library",2022-12-05,Monday,"18:00 - 18:59",19,4,8,31,3,2,4
"Leavenworth Public Library",2022-12-05,Monday,"19:00 - 19:59",0,0,9,9,0,0,
"Leavenworth Public Library",2022-12-05,Monday,"20:00 - 20:59",7,4,1,12,1,2,3
"Leavenworth Public Library",2022-12-05,Monday,"22:00 - 22:59",0,3,0,3,0,1,1
"Leavenworth Public Library",2022-12-06,Tuesday,"6:00 - 6:59",0,10,0,10,0,1,1
"Leavenworth Public Library",2022-12-06,Tuesday,"8:00 - 8:59",1,7,30,38,1,2,2
"Leavenworth Public Library",2022-12-06,Tuesday,"9:00 - 9:59",42,48,129,219,5,3,7
"Leavenworth Public Library",2022-12-06,Tuesday,"10:00 - 10:59",21,11,104,136,8,4,10
"Leavenworth Public Library",2022-12-06,Tuesday,"11:00 - 11:59",31,3,100,134,11,2,13
"Leavenworth Public Library",2022-12-06,Tuesday,"12:00 - 12:59",66,2,44,112,15,1,15
"Leavenworth Public Library",2022-12-06,Tuesday,"13:00 - 13:59",23,2,72,97,5,2,7
"Leavenworth Public Library",2022-12-06,Tuesday,"14:00 - 14:59",6,39,80,125,3,2,5
"Leavenworth Public Library",2022-12-06,Tuesday,"15:00 - 15:59",17,8,40,65,8,3,9
"Leavenworth Public Library",2022-12-06,Tuesday,"16:00 - 16:59",26,29,123,178,5,7,11
"Leavenworth Public Library",2022-12-06,Tuesday,"17:00 - 17:59",75,5,21,101,7,2,8
"Leavenworth Public Library",2022-12-06,Tuesday,"18:00 - 18:59",17,1,54,72,4,1,5
"Leavenworth Public Library",2022-12-06,Tuesday,"19:00 - 19:59",46,32,162,240,3,4,5
"Leavenworth Public Library",2022-12-06,Tuesday,"20:00 - 20:59",5,0,31,36,2,0,2
"Leavenworth Public Library",2022-12-06,Tuesday,"21:00 - 21:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2022-12-07,Wednesday,"0:00 - 0:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2022-12-07,Wednesday,"4:00 - 4:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2022-12-07,Wednesday,"5:00 - 5:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2022-12-07,Wednesday,"6:00 - 6:59",0,6,0,6,0,3,3
"Leavenworth Public Library",2022-12-07,Wednesday,"8:00 - 8:59",2,15,35,52,2,4,6
"Leavenworth Public Library",2022-12-07,Wednesday,"9:00 - 9:59",8,8,228,244,4,5,9
"Leavenworth Public Library",2022-12-07,Wednesday,"10:00 - 10:59",10,6,142,158,5,2,7
"Leavenworth Public Library",2022-12-07,Wednesday,"11:00 - 11:59",15,4,71,90,7,1,8
"Leavenworth Public Library",2022-12-07,Wednesday,"12:00 - 12:59",30,0,53,83,9,0,9
"Leavenworth Public Library",2022-12-07,Wednesday,"13:00 - 13:59",31,10,39,80,11,4,13
"Leavenworth Public Library",2022-12-07,Wednesday,"14:00 - 14:59",16,6,150,172,4,2,5
"Leavenworth Public Library",2022-12-07,Wednesday,"15:00 - 15:59",13,5,42,60,4,2,6
"Leavenworth Public Library",2022-12-07,Wednesday,"16:00 - 16:59",76,11,121,208,20,3,21
"Leavenworth Public Library",2022-12-07,Wednesday,"17:00 - 17:59",110,0,127,237,14,0,14
"Leavenworth Public Library",2022-12-07,Wednesday,"18:00 - 18:59",18,4,100,122,6,1,7
"Leavenworth Public Library",2022-12-07,Wednesday,"19:00 - 19:59",0,3,21,24,0,2,2
"Leavenworth Public Library",2022-12-07,Wednesday,"20:00 - 20:59",4,0,7,11,3,0,3
"Leavenworth Public Library",2022-12-07,Wednesday,"21:00 - 21:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2022-12-07,Wednesday,"22:00 - 22:59",0,4,0,4,0,1,1
"Leavenworth Public Library",2022-12-07,Wednesday,"23:00 - 23:59",0,3,0,3,0,1,1
"Leavenworth Public Library",2022-12-08,Thursday,"7:00 - 7:59",0,7,0,7,0,1,1
"Leavenworth Public Library",2022-12-08,Thursday,"8:00 - 8:59",0,4,16,20,0,3,3
"Leavenworth Public Library",2022-12-08,Thursday,"9:00 - 9:59",11,2,179,192,6,2,8
"Leavenworth Public Library",2022-12-08,Thursday,"10:00 - 10:59",6,5,64,75,4,5,9
"Leavenworth Public Library",2022-12-08,Thursday,"11:00 - 11:59",3,0,41,44,3,0,3
"Leavenworth Public Library",2022-12-08,Thursday,"12:00 - 12:59",6,5,5,16,4,1,4
"Leavenworth Public Library",2022-12-08,Thursday,"13:00 - 13:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2022-12-08,Thursday,"16:00 - 16:59",28,10,168,206,6,1,7
"Leavenworth Public Library",2022-12-08,Thursday,"17:00 - 17:59",26,1,25,52,8,1,9
"Leavenworth Public Library",2022-12-08,Thursday,"18:00 - 18:59",6,0,6,12,5,0,5
"Leavenworth Public Library",2022-12-08,Thursday,"19:00 - 19:59",11,3,18,32,4,2,5
"Leavenworth Public Library",2022-12-08,Thursday,"20:00 - 20:59",0,3,9,12,0,1,1
"Leavenworth Public Library",2022-12-08,Thursday,"22:00 - 22:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2022-12-09,Friday,"1:00 - 1:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2022-12-09,Friday,"6:00 - 6:59",0,10,0,10,0,4,4
"Leavenworth Public Library",2022-12-09,Friday,"7:00 - 7:59",0,3,0,3,0,1,1
"Leavenworth Public Library",2022-12-09,Friday,"8:00 - 8:59",12,0,45,57,1,0,1
"Leavenworth Public Library",2022-12-09,Friday,"9:00 - 9:59",37,1,199,237,6,1,6
"Leavenworth Public Library",2022-12-09,Friday,"10:00 - 10:59",52,2,66,120,11,1,12
"Leavenworth Public Library",2022-12-09,Friday,"11:00 - 11:59",15,2,64,81,7,2,9
"Leavenworth Public Library",2022-12-09,Friday,"12:00 - 12:59",8,0,56,64,5,0,5
"Leavenworth Public Library",2022-12-09,Friday,"13:00 - 13:59",9,6,18,33,7,3,9
"Leavenworth Public Library",2022-12-09,Friday,"14:00 - 14:59",18,7,69,94,5,2,6
"Leavenworth Public Library",2022-12-09,Friday,"15:00 - 15:59",49,2,64,115,11,2,13
"Leavenworth Public Library",2022-12-09,Friday,"16:00 - 16:59",25,8,142,175,8,3,11
"Leavenworth Public Library",2022-12-09,Friday,"17:00 - 17:59",3,0,0,3,1,0,1
"Leavenworth Public Library",2022-12-10,Saturday,"7:00 - 7:59",0,8,0,8,0,3,3
"Leavenworth Public Library",2022-12-10,Saturday,"8:00 - 8:59",0,4,14,18,0,2,2
"Leavenworth Public Library",2022-12-10,Saturday,"9:00 - 9:59",23,11,28,62,5,1,6
"Leavenworth Public Library",2022-12-10,Saturday,"10:00 - 10:59",29,1,51,81,12,1,12
"Leavenworth Public Library",2022-12-10,Saturday,"11:00 - 11:59",63,0,62,125,18,0,18
"Leavenworth Public Library",2022-12-10,Saturday,"12:00 - 12:59",32,1,70,103,11,1,12
"Leavenworth Public Library",2022-12-10,Saturday,"13:00 - 13:59",19,0,77,96,4,0,4
"Leavenworth Public Library",2022-12-10,Saturday,"14:00 - 14:59",14,1,92,107,7,1,8
"Leavenworth Public Library",2022-12-10,Saturday,"15:00 - 15:59",35,1,20,56,8,1,9
"Leavenworth Public Library",2022-12-10,Saturday,"16:00 - 16:59",21,0,34,55,9,0,9
"Leavenworth Public Library",2022-12-10,Saturday,"18:00 - 18:59",0,5,0,5,0,2,2
"Leavenworth Public Library",2022-12-10,Saturday,"19:00 - 19:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2022-12-11,Sunday,"0:00 - 0:59",0,3,0,3,0,1,1
"Leavenworth Public Library",2022-12-11,Sunday,"7:00 - 7:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2022-12-11,Sunday,"10:00 - 10:59",0,5,0,5,0,1,1
"Leavenworth Public Library",2022-12-11,Sunday,"11:00 - 11:59",0,7,0,7,0,2,2
"Leavenworth Public Library",2022-12-11,Sunday,"12:00 - 12:59",0,0,21,21,0,0,
"Leavenworth Public Library",2022-12-11,Sunday,"13:00 - 13:59",32,5,36,73,9,3,11
"Leavenworth Public Library",2022-12-11,Sunday,"14:00 - 14:59",8,2,15,25,3,2,5
"Leavenworth Public Library",2022-12-11,Sunday,"15:00 - 15:59",13,0,30,43,7,0,7
"Leavenworth Public Library",2022-12-11,Sunday,"16:00 - 16:59",3,0,6,9,1,0,1
"Leavenworth Public Library",2022-12-12,Monday,"2:00 - 2:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2022-12-12,Monday,"7:00 - 7:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2022-12-12,Monday,"8:00 - 8:59",0,1,24,25,0,1,1
"Leavenworth Public Library",2022-12-12,Monday,"9:00 - 9:59",12,1,105,118,5,1,6
"Leavenworth Public Library",2022-12-12,Monday,"10:00 - 10:59",24,2,65,91,10,2,11
"Leavenworth Public Library",2022-12-12,Monday,"11:00 - 11:59",6,14,40,60,4,3,7
"Leavenworth Public Library",2022-12-12,Monday,"12:00 - 12:59",96,72,46,214,27,21,28
"Leavenworth Public Library",2022-12-12,Monday,"13:00 - 13:59",11,6,43,60,5,2,6
"Leavenworth Public Library",2022-12-12,Monday,"14:00 - 14:59",16,5,16,37,5,1,6
"Leavenworth Public Library",2022-12-12,Monday,"15:00 - 15:59",31,7,100,138,8,1,8
"Leavenworth Public Library",2022-12-12,Monday,"16:00 - 16:59",23,0,80,103,9,0,9
"Leavenworth Public Library",2022-12-12,Monday,"17:00 - 17:59",20,7,19,46,8,2,8
"Leavenworth Public Library",2022-12-12,Monday,"18:00 - 18:59",8,17,27,52,3,1,4
"Leavenworth Public Library",2022-12-12,Monday,"19:00 - 19:59",2,5,9,16,1,1,2
"Leavenworth Public Library",2022-12-12,Monday,"20:00 - 20:59",17,0,16,33,4,0,4
"Leavenworth Public Library",2022-12-12,Monday,"21:00 - 21:59",0,2,0,2,0,2,2
"Leavenworth Public Library",2022-12-12,Monday,"22:00 - 22:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2022-12-13,Tuesday,"3:00 - 3:59",0,16,0,16,0,1,1
"Leavenworth Public Library",2022-12-13,Tuesday,"6:00 - 6:59",0,7,0,7,0,3,3
"Leavenworth Public Library",2022-12-13,Tuesday,"7:00 - 7:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2022-12-13,Tuesday,"8:00 - 8:59",0,8,25,33,0,3,3
"Leavenworth Public Library",2022-12-13,Tuesday,"9:00 - 9:59",1,12,220,233,1,5,6
"Leavenworth Public Library",2022-12-13,Tuesday,"10:00 - 10:59",51,8,101,160,11,2,12
"Leavenworth Public Library",2022-12-13,Tuesday,"11:00 - 11:59",43,10,129,182,13,3,14
"Leavenworth Public Library",2022-12-13,Tuesday,"12:00 - 12:59",4,22,8,34,2,2,4
