branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Centralia Community Library",2023-09-20,Wednesday,"13:00 - 13:59",6,0,2,8,2,0,2
"Centralia Community Library",2023-09-20,Wednesday,"16:00 - 16:59",5,0,13,18,1,0,1
"Centralia Community Library",2023-09-20,Wednesday,"18:00 - 18:59",1,0,0,1,1,0,1
"Centralia Community Library",2023-09-21,Thursday,"7:00 - 7:59",0,0,1,1,0,0,
"Centralia Community Library",2023-09-21,Thursday,"8:00 - 8:59",3,0,4,7,2,0,2
"Centralia Community Library",2023-09-21,Thursday,"9:00 - 9:59",1,0,0,1,1,0,1
"Centralia Community Library",2023-09-21,Thursday,"11:00 - 11:59",1,0,2,3,1,0,1
"Centralia Community Library",2023-09-21,Thursday,"13:00 - 13:59",1,0,0,1,1,0,1
"Centralia Community Library",2023-09-22,Friday,"10:00 - 10:59",2,0,1,3,1,0,1
"Centralia Community Library",2023-09-22,Friday,"11:00 - 11:59",0,0,2,2,0,0,
"Centralia Community Library",2023-09-22,Friday,"12:00 - 12:59",1,5,0,6,1,1,1
"Centralia Community Library",2023-09-22,Friday,"14:00 - 14:59",0,2,0,2,0,1,1
"Centralia Community Library",2023-09-22,Friday,"15:00 - 15:59",0,0,4,4,0,0,
"Centralia Community Library",2023-09-22,Friday,"16:00 - 16:59",8,0,11,19,2,0,2
"Centralia Community Library",2023-09-23,Saturday,"8:00 - 8:59",1,0,12,13,1,0,1
"Centralia Community Library",2023-09-23,Saturday,"9:00 - 9:59",10,0,3,13,3,0,3
"Centralia Community Library",2023-09-25,Monday,"10:00 - 10:59",4,0,10,14,1,0,1
"Centralia Community Library",2023-09-25,Monday,"11:00 - 11:59",0,1,1,2,0,1,1
"Centralia Community Library",2023-09-25,Monday,"12:00 - 12:59",1,1,5,7,1,1,2
"Centralia Community Library",2023-09-25,Monday,"14:00 - 14:59",2,0,1,3,1,0,1
"Centralia Community Library",2023-09-25,Monday,"15:00 - 15:59",1,0,2,3,1,0,1
"Centralia Community Library",2023-09-25,Monday,"16:00 - 16:59",0,0,8,8,0,0,
"Centralia Community Library",2023-09-25,Monday,"17:00 - 17:59",0,0,7,7,0,0,
"Centralia Community Library",2023-09-27,Wednesday,"9:00 - 9:59",0,0,1,1,0,0,
"Centralia Community Library",2023-09-27,Wednesday,"10:00 - 10:59",3,0,3,6,1,0,1
"Centralia Community Library",2023-09-27,Wednesday,"12:00 - 12:59",2,0,2,4,2,0,2
"Centralia Community Library",2023-09-27,Wednesday,"13:00 - 13:59",2,0,8,10,2,0,2
"Centralia Community Library",2023-09-27,Wednesday,"15:00 - 15:59",0,0,1,1,0,0,
"Centralia Community Library",2023-09-27,Wednesday,"16:00 - 16:59",6,0,17,23,2,0,2
"Centralia Community Library",2023-09-27,Wednesday,"18:00 - 18:59",2,0,0,2,1,0,1
"Centralia Community Library",2023-09-28,Thursday,"7:00 - 7:59",0,0,2,2,0,0,
"Centralia Community Library",2023-09-28,Thursday,"8:00 - 8:59",2,0,2,4,1,0,1
"Centralia Community Library",2023-09-28,Thursday,"10:00 - 10:59",1,0,0,1,1,0,1
"Centralia Community Library",2023-09-28,Thursday,"11:00 - 11:59",0,0,3,3,0,0,
"Centralia Community Library",2023-09-28,Thursday,"12:00 - 12:59",2,0,0,2,1,0,1
"Centralia Community Library",2023-09-28,Thursday,"13:00 - 13:59",1,0,0,1,1,0,1
"Centralia Community Library",2023-09-29,Friday,"10:00 - 10:59",1,2,3,6,1,2,3
"Centralia Community Library",2023-09-29,Friday,"11:00 - 11:59",3,0,0,3,1,0,1
"Centralia Community Library",2023-09-29,Friday,"14:00 - 14:59",1,0,0,1,1,0,1
"Centralia Community Library",2023-09-29,Friday,"15:00 - 15:59",0,0,3,3,0,0,
"Centralia Community Library",2023-09-29,Friday,"16:00 - 16:59",0,0,8,8,0,0,
"Centralia Community Library",2023-09-30,Saturday,"8:00 - 8:59",0,0,6,6,0,0,
"Centralia Community Library",2023-09-30,Saturday,"9:00 - 9:59",12,0,10,22,1,0,1
"Corning City Library",2023-09-04,Monday,"8:00 - 8:59",0,0,11,11,0,0,
"Corning City Library",2023-09-04,Monday,"14:00 - 14:59",0,0,2,2,0,0,
"Corning City Library",2023-09-06,Wednesday,"16:00 - 16:59",0,0,8,8,0,0,
"Corning City Library",2023-09-06,Wednesday,"18:00 - 18:59",1,2,5,8,1,1,2
"Corning City Library",2023-09-08,Friday,"16:00 - 16:59",0,0,3,3,0,0,
"Corning City Library",2023-09-08,Friday,"18:00 - 18:59",0,0,1,1,0,0,
"Corning City Library",2023-09-13,Wednesday,"12:00 - 12:59",0,0,2,2,0,0,
"Corning City Library",2023-09-13,Wednesday,"13:00 - 13:59",0,0,1,1,0,0,
"Corning City Library",2023-09-13,Wednesday,"14:00 - 14:59",0,0,5,5,0,0,
"Corning City Library",2023-09-14,Thursday,"16:00 - 16:59",0,0,1,1,0,0,
"Corning City Library",2023-09-16,Saturday,"8:00 - 8:59",0,0,6,6,0,0,
"Corning City Library",2023-09-16,Saturday,"10:00 - 10:59",0,0,1,1,0,0,
"Corning City Library",2023-09-18,Monday,"14:00 - 14:59",0,0,7,7,0,0,
"Corning City Library",2023-09-18,Monday,"15:00 - 15:59",0,0,3,3,0,0,
"Corning City Library",2023-09-18,Monday,"16:00 - 16:59",0,0,8,8,0,0,
"Corning City Library",2023-09-20,Wednesday,"16:00 - 16:59",0,0,9,9,0,0,
"Corning City Library",2023-09-20,Wednesday,"18:00 - 18:59",0,0,4,4,0,0,
"Corning City Library",2023-09-20,Wednesday,"19:00 - 19:59",1,0,0,1,1,0,1
"Corning City Library",2023-09-25,Monday,"16:00 - 16:59",0,0,15,15,0,0,
"Corning City Library",2023-09-25,Monday,"17:00 - 17:59",0,0,3,3,0,0,
"Corning City Library",2023-09-25,Monday,"18:00 - 18:59",0,0,4,4,0,0,
"Corning City Library",2023-09-25,Monday,"19:00 - 19:59",0,0,1,1,0,0,
"Corning City Library",2023-09-27,Wednesday,"16:00 - 16:59",0,0,4,4,0,0,
"Corning City Library",2023-09-27,Wednesday,"18:00 - 18:59",1,0,2,3,1,0,1
"Corning City Library",2023-09-27,Wednesday,"19:00 - 19:59",1,0,1,2,1,0,1
"Digital Content",,,,0,0,0,,0,0,
"Doniphan County Library - Elwood",2023-09-01,Friday,"9:00 - 9:59",0,0,3,3,0,0,
"Doniphan County Library - Elwood",2023-09-01,Friday,"10:00 - 10:59",0,0,1,1,0,0,
"Doniphan County Library - Elwood",2023-09-01,Friday,"15:00 - 15:59",2,0,0,2,1,0,1
"Doniphan County Library - Elwood",2023-09-01,Friday,"16:00 - 16:59",0,0,3,3,0,0,
"Doniphan County Library - Elwood",2023-09-05,Tuesday,"13:00 - 13:59",28,4,6,38,6,2,6
"Doniphan County Library - Elwood",2023-09-05,Tuesday,"14:00 - 14:59",2,0,3,5,1,0,1
"Doniphan County Library - Elwood",2023-09-05,Tuesday,"16:00 - 16:59",2,0,2,4,1,0,1
"Doniphan County Library - Elwood",2023-09-06,Wednesday,"11:00 - 11:59",0,0,7,7,0,0,
"Doniphan County Library - Elwood",2023-09-06,Wednesday,"13:00 - 13:59",0,0,31,31,0,0,
"Doniphan County Library - Elwood",2023-09-06,Wednesday,"14:00 - 14:59",0,0,2,2,0,0,
"Doniphan County Library - Elwood",2023-09-07,Thursday,"9:00 - 9:59",0,0,5,5,0,0,
"Doniphan County Library - Elwood",2023-09-07,Thursday,"10:00 - 10:59",0,0,2,2,0,0,
"Doniphan County Library - Elwood",2023-09-08,Friday,"9:00 - 9:59",9,0,22,31,3,0,3
"Doniphan County Library - Elwood",2023-09-08,Friday,"13:00 - 13:59",2,0,1,3,1,0,1
"Doniphan County Library - Elwood",2023-09-08,Friday,"15:00 - 15:59",0,0,1,1,0,0,
"Doniphan County Library - Elwood",2023-09-08,Friday,"16:00 - 16:59",5,0,8,13,1,0,1
"Doniphan County Library - Elwood",2023-09-09,Saturday,"9:00 - 9:59",0,0,3,3,0,0,
"Doniphan County Library - Elwood",2023-09-09,Saturday,"13:00 - 13:59",0,0,1,1,0,0,
"Doniphan County Library - Elwood",2023-09-11,Monday,"12:00 - 12:59",2,0,5,7,1,0,1
"Doniphan County Library - Elwood",2023-09-11,Monday,"17:00 - 17:59",0,0,9,9,0,0,
"Doniphan County Library - Elwood",2023-09-12,Tuesday,"10:00 - 10:59",1,0,0,1,1,0,1
"Doniphan County Library - Elwood",2023-09-13,Wednesday,"13:00 - 13:59",1,0,2,3,1,0,1
"Doniphan County Library - Elwood",2023-09-13,Wednesday,"16:00 - 16:59",5,0,21,26,1,0,1
"Doniphan County Library - Elwood",2023-09-14,Thursday,"10:00 - 10:59",0,0,1,1,0,0,
"Doniphan County Library - Elwood",2023-09-14,Thursday,"11:00 - 11:59",0,0,1,1,0,0,
"Doniphan County Library - Elwood",2023-09-14,Thursday,"15:00 - 15:59",4,0,15,19,1,0,1
"Doniphan County Library - Elwood",2023-09-14,Thursday,"16:00 - 16:59",1,0,7,8,1,0,1
"Doniphan County Library - Elwood",2023-09-15,Friday,"8:00 - 8:59",0,0,1,1,0,0,
"Doniphan County Library - Elwood",2023-09-15,Friday,"9:00 - 9:59",0,0,3,3,0,0,
"Doniphan County Library - Elwood",2023-09-15,Friday,"10:00 - 10:59",0,0,1,1,0,0,
"Doniphan County Library - Elwood",2023-09-15,Friday,"16:00 - 16:59",0,0,1,1,0,0,
"Doniphan County Library - Elwood",2023-09-16,Saturday,"9:00 - 9:59",0,0,1,1,0,0,
"Doniphan County Library - Elwood",2023-09-16,Saturday,"12:00 - 12:59",2,0,0,2,1,0,1
"Doniphan County Library - Elwood",2023-09-18,Monday,"10:00 - 10:59",0,0,1,1,0,0,
"Doniphan County Library - Elwood",2023-09-18,Monday,"12:00 - 12:59",0,3,0,3,0,1,1
"Doniphan County Library - Elwood",2023-09-18,Monday,"13:00 - 13:59",4,0,8,12,1,0,1
"Doniphan County Library - Elwood",2023-09-18,Monday,"14:00 - 14:59",1,0,2,3,1,0,1
"Doniphan County Library - Elwood",2023-09-18,Monday,"15:00 - 15:59",0,0,2,2,0,0,
"Doniphan County Library - Elwood",2023-09-18,Monday,"16:00 - 16:59",5,0,9,14,2,0,2
"Doniphan County Library - Elwood",2023-09-19,Tuesday,"15:00 - 15:59",6,0,9,15,2,0,2
"Doniphan County Library - Elwood",2023-09-19,Tuesday,"16:00 - 16:59",2,0,1,3,1,0,1
"Doniphan County Library - Elwood",2023-09-21,Thursday,"9:00 - 9:59",0,0,1,1,0,0,
"Doniphan County Library - Elwood",2023-09-21,Thursday,"13:00 - 13:59",1,0,0,1,1,0,1
"Doniphan County Library - Elwood",2023-09-21,Thursday,"14:00 - 14:59",0,2,0,2,0,1,1
"Doniphan County Library - Elwood",2023-09-21,Thursday,"16:00 - 16:59",0,0,3,3,0,0,
"Doniphan County Library - Elwood",2023-09-22,Friday,"11:00 - 11:59",0,0,16,16,0,0,
"Doniphan County Library - Elwood",2023-09-22,Friday,"14:00 - 14:59",1,0,0,1,1,0,1
"Doniphan County Library - Elwood",2023-09-22,Friday,"15:00 - 15:59",11,0,6,17,2,0,2
"Doniphan County Library - Elwood",2023-09-22,Friday,"16:00 - 16:59",1,0,7,8,1,0,1
"Doniphan County Library - Elwood",2023-09-23,Saturday,"9:00 - 9:59",0,0,3,3,0,0,
"Doniphan County Library - Elwood",2023-09-23,Saturday,"11:00 - 11:59",1,0,5,6,1,0,1
"Doniphan County Library - Elwood",2023-09-25,Monday,"9:00 - 9:59",7,0,11,18,1,0,1
"Doniphan County Library - Elwood",2023-09-25,Monday,"12:00 - 12:59",5,0,2,7,1,0,1
"Doniphan County Library - Elwood",2023-09-25,Monday,"13:00 - 13:59",0,0,1,1,0,0,
"Doniphan County Library - Elwood",2023-09-25,Monday,"16:00 - 16:59",0,0,4,4,0,0,
"Doniphan County Library - Elwood",2023-09-27,Wednesday,"11:00 - 11:59",1,0,2,3,1,0,1
"Doniphan County Library - Elwood",2023-09-27,Wednesday,"14:00 - 14:59",0,0,5,5,0,0,
"Doniphan County Library - Elwood",2023-09-27,Wednesday,"15:00 - 15:59",0,0,2,2,0,0,
"Doniphan County Library - Elwood",2023-09-27,Wednesday,"16:00 - 16:59",0,0,7,7,0,0,
"Doniphan County Library - Elwood",2023-09-28,Thursday,"10:00 - 10:59",12,0,0,12,1,0,1
"Doniphan County Library - Elwood",2023-09-28,Thursday,"15:00 - 15:59",1,1,1,3,1,1,1
"Doniphan County Library - Elwood",2023-09-28,Thursday,"16:00 - 16:59",2,0,10,12,1,0,1
"Doniphan County Library - Elwood",2023-09-28,Thursday,"17:00 - 17:59",0,0,2,2,0,0,
"Doniphan County Library - Elwood",2023-09-29,Friday,"10:00 - 10:59",0,0,1,1,0,0,
"Doniphan County Library - Elwood",2023-09-29,Friday,"14:00 - 14:59",0,0,2,2,0,0,
"Doniphan County Library - Elwood",2023-09-30,Saturday,"9:00 - 9:59",0,0,3,3,0,0,
"Doniphan County Library - Elwood",2023-09-30,Saturday,"10:00 - 10:59",1,0,0,1,1,0,1
"Doniphan County Library - Highland",2023-09-01,Friday,"10:00 - 10:59",0,0,1,1,0,0,
"Doniphan County Library - Highland",2023-09-01,Friday,"14:00 - 14:59",4,0,3,7,1,0,1
"Doniphan County Library - Highland",2023-09-01,Friday,"15:00 - 15:59",3,0,0,3,1,0,1
"Doniphan County Library - Highland",2023-09-01,Friday,"16:00 - 16:59",6,0,0,6,1,0,1
"Doniphan County Library - Highland",2023-09-02,Saturday,"8:00 - 8:59",0,6,0,6,0,1,1
"Doniphan County Library - Highland",2023-09-05,Tuesday,"9:00 - 9:59",0,0,17,17,0,0,
"Doniphan County Library - Highland",2023-09-05,Tuesday,"10:00 - 10:59",2,0,5,7,1,0,1
"Doniphan County Library - Highland",2023-09-05,Tuesday,"11:00 - 11:59",1,0,4,5,1,0,1
"Doniphan County Library - Highland",2023-09-05,Tuesday,"12:00 - 12:59",2,0,9,11,1,0,1
"Doniphan County Library - Highland",2023-09-05,Tuesday,"13:00 - 13:59",1,0,18,19,1,0,1
"Doniphan County Library - Highland",2023-09-05,Tuesday,"14:00 - 14:59",1,0,0,1,1,0,1
"Doniphan County Library - Highland",2023-09-05,Tuesday,"15:00 - 15:59",2,0,6,8,1,0,1
"Doniphan County Library - Highland",2023-09-05,Tuesday,"16:00 - 16:59",0,1,1,2,0,1,1
"Doniphan County Library - Highland",2023-09-05,Tuesday,"17:00 - 17:59",6,0,1,7,2,0,2
"Doniphan County Library - Highland",2023-09-06,Wednesday,"9:00 - 9:59",0,0,4,4,0,0,
"Doniphan County Library - Highland",2023-09-06,Wednesday,"10:00 - 10:59",1,0,0,1,1,0,1
"Doniphan County Library - Highland",2023-09-06,Wednesday,"11:00 - 11:59",0,0,6,6,0,0,
"Doniphan County Library - Highland",2023-09-06,Wednesday,"12:00 - 12:59",2,0,3,5,1,0,1
"Doniphan County Library - Highland",2023-09-06,Wednesday,"13:00 - 13:59",0,0,4,4,0,0,
"Doniphan County Library - Highland",2023-09-06,Wednesday,"14:00 - 14:59",0,0,4,4,0,0,
"Doniphan County Library - Highland",2023-09-06,Wednesday,"15:00 - 15:59",5,0,2,7,1,0,1
"Doniphan County Library - Highland",2023-09-06,Wednesday,"17:00 - 17:59",3,0,2,5,1,0,1
"Doniphan County Library - Highland",2023-09-07,Thursday,"7:00 - 7:59",0,1,0,1,0,1,1
"Doniphan County Library - Highland",2023-09-07,Thursday,"9:00 - 9:59",0,0,80,80,0,0,
"Doniphan County Library - Highland",2023-09-07,Thursday,"10:00 - 10:59",6,0,29,35,2,0,2
"Doniphan County Library - Highland",2023-09-07,Thursday,"11:00 - 11:59",24,0,9,33,2,0,2
"Doniphan County Library - Highland",2023-09-07,Thursday,"12:00 - 12:59",5,0,2,7,1,0,1
"Doniphan County Library - Highland",2023-09-07,Thursday,"13:00 - 13:59",2,0,2,4,1,0,1
"Doniphan County Library - Highland",2023-09-07,Thursday,"14:00 - 14:59",0,0,2,2,0,0,
"Doniphan County Library - Highland",2023-09-07,Thursday,"15:00 - 15:59",0,0,2,2,0,0,
"Doniphan County Library - Highland",2023-09-07,Thursday,"16:00 - 16:59",0,0,5,5,0,0,
"Doniphan County Library - Highland",2023-09-08,Friday,"7:00 - 7:59",0,1,0,1,0,1,1
"Doniphan County Library - Highland",2023-09-08,Friday,"8:00 - 8:59",0,2,0,2,0,1,1
"Doniphan County Library - Highland",2023-09-08,Friday,"10:00 - 10:59",2,0,3,5,2,0,2
"Doniphan County Library - Highland",2023-09-08,Friday,"11:00 - 11:59",2,0,0,2,1,0,1
"Doniphan County Library - Highland",2023-09-08,Friday,"12:00 - 12:59",1,0,0,1,1,0,1
"Doniphan County Library - Highland",2023-09-08,Friday,"14:00 - 14:59",1,0,0,1,1,0,1
"Doniphan County Library - Highland",2023-09-08,Friday,"15:00 - 15:59",6,0,7,13,4,0,4
"Doniphan County Library - Highland",2023-09-08,Friday,"16:00 - 16:59",1,0,0,1,1,0,1
"Doniphan County Library - Highland",2023-09-09,Saturday,"8:00 - 8:59",0,0,1,1,0,0,
"Doniphan County Library - Highland",2023-09-09,Saturday,"9:00 - 9:59",3,0,9,12,1,0,1
"Doniphan County Library - Highland",2023-09-09,Saturday,"10:00 - 10:59",6,0,6,12,2,0,2
"Doniphan County Library - Highland",2023-09-09,Saturday,"11:00 - 11:59",0,0,2,2,0,0,
"Doniphan County Library - Highland",2023-09-09,Saturday,"12:00 - 12:59",3,0,0,3,2,0,2
"Doniphan County Library - Highland",2023-09-09,Saturday,"15:00 - 15:59",0,3,0,3,0,1,1
"Doniphan County Library - Highland",2023-09-11,Monday,"10:00 - 10:59",0,0,9,9,0,0,
"Doniphan County Library - Highland",2023-09-11,Monday,"11:00 - 11:59",4,0,1,5,2,0,2
"Doniphan County Library - Highland",2023-09-11,Monday,"12:00 - 12:59",2,0,6,8,1,0,1
"Doniphan County Library - Highland",2023-09-11,Monday,"13:00 - 13:59",2,0,0,2,1,0,1
"Doniphan County Library - Highland",2023-09-11,Monday,"14:00 - 14:59",0,0,5,5,0,0,
"Doniphan County Library - Highland",2023-09-11,Monday,"15:00 - 15:59",7,0,2,9,3,0,3
"Doniphan County Library - Highland",2023-09-11,Monday,"16:00 - 16:59",1,0,2,3,1,0,1
"Doniphan County Library - Highland",2023-09-11,Monday,"17:00 - 17:59",2,0,2,4,1,0,1
"Doniphan County Library - Highland",2023-09-12,Tuesday,"9:00 - 9:59",0,0,1,1,0,0,
"Doniphan County Library - Highland",2023-09-12,Tuesday,"10:00 - 10:59",0,0,1,1,0,0,
"Doniphan County Library - Highland",2023-09-12,Tuesday,"11:00 - 11:59",0,0,6,6,0,0,
"Doniphan County Library - Highland",2023-09-12,Tuesday,"12:00 - 12:59",0,0,1,1,0,0,
"Doniphan County Library - Highland",2023-09-12,Tuesday,"14:00 - 14:59",0,2,48,50,0,1,1
"Doniphan County Library - Highland",2023-09-12,Tuesday,"15:00 - 15:59",23,6,7,36,5,1,5
"Doniphan County Library - Highland",2023-09-12,Tuesday,"16:00 - 16:59",5,1,8,14,1,1,1
"Doniphan County Library - Highland",2023-09-12,Tuesday,"17:00 - 17:59",1,0,5,6,1,0,1
"Doniphan County Library - Highland",2023-09-13,Wednesday,"9:00 - 9:59",2,0,4,6,1,0,1
"Doniphan County Library - Highland",2023-09-13,Wednesday,"10:00 - 10:59",7,0,16,23,4,0,4
"Doniphan County Library - Highland",2023-09-13,Wednesday,"11:00 - 11:59",0,0,2,2,0,0,
"Doniphan County Library - Highland",2023-09-13,Wednesday,"13:00 - 13:59",0,0,5,5,0,0,
"Doniphan County Library - Highland",2023-09-13,Wednesday,"14:00 - 14:59",0,0,1,1,0,0,
"Doniphan County Library - Highland",2023-09-13,Wednesday,"15:00 - 15:59",0,0,3,3,0,0,
"Doniphan County Library - Highland",2023-09-13,Wednesday,"16:00 - 16:59",15,0,15,30,5,0,5
"Doniphan County Library - Highland",2023-09-13,Wednesday,"17:00 - 17:59",1,0,6,7,1,0,1
"Doniphan County Library - Highland",2023-09-14,Thursday,"9:00 - 9:59",0,0,4,4,0,0,
"Doniphan County Library - Highland",2023-09-14,Thursday,"10:00 - 10:59",0,0,2,2,0,0,
"Doniphan County Library - Highland",2023-09-14,Thursday,"11:00 - 11:59",1,0,3,4,1,0,1
"Doniphan County Library - Highland",2023-09-14,Thursday,"13:00 - 13:59",5,0,6,11,2,0,2
"Doniphan County Library - Highland",2023-09-14,Thursday,"14:00 - 14:59",0,0,1,1,0,0,
"Doniphan County Library - Highland",2023-09-14,Thursday,"15:00 - 15:59",0,0,3,3,0,0,
"Doniphan County Library - Highland",2023-09-14,Thursday,"16:00 - 16:59",1,0,2,3,1,0,1
"Doniphan County Library - Highland",2023-09-14,Thursday,"17:00 - 17:59",3,0,3,6,1,0,1
"Doniphan County Library - Highland",2023-09-15,Friday,"10:00 - 10:59",3,0,3,6,2,0,2
"Doniphan County Library - Highland",2023-09-15,Friday,"12:00 - 12:59",0,0,11,11,0,0,
"Doniphan County Library - Highland",2023-09-15,Friday,"13:00 - 13:59",1,0,2,3,1,0,1
"Doniphan County Library - Highland",2023-09-15,Friday,"14:00 - 14:59",3,0,3,6,1,0,1
"Doniphan County Library - Highland",2023-09-15,Friday,"16:00 - 16:59",0,0,1,1,0,0,
"Doniphan County Library - Highland",2023-09-16,Saturday,"9:00 - 9:59",0,0,6,6,0,0,
"Doniphan County Library - Highland",2023-09-16,Saturday,"10:00 - 10:59",0,0,3,3,0,0,
"Doniphan County Library - Highland",2023-09-16,Saturday,"11:00 - 11:59",11,0,2,13,3,0,3
"Doniphan County Library - Highland",2023-09-16,Saturday,"12:00 - 12:59",11,0,2,13,3,0,3
"Doniphan County Library - Highland",2023-09-18,Monday,"9:00 - 9:59",0,0,15,15,0,0,
"Doniphan County Library - Highland",2023-09-18,Monday,"10:00 - 10:59",0,0,1,1,0,0,
"Doniphan County Library - Highland",2023-09-18,Monday,"11:00 - 11:59",5,0,4,9,2,0,2
"Doniphan County Library - Highland",2023-09-18,Monday,"12:00 - 12:59",1,1,0,2,1,1,2
"Doniphan County Library - Highland",2023-09-18,Monday,"13:00 - 13:59",4,0,2,6,2,0,2
"Doniphan County Library - Highland",2023-09-18,Monday,"14:00 - 14:59",1,0,0,1,1,0,1
"Doniphan County Library - Highland",2023-09-18,Monday,"15:00 - 15:59",0,0,2,2,0,0,
"Doniphan County Library - Highland",2023-09-19,Tuesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Doniphan County Library - Highland",2023-09-19,Tuesday,"9:00 - 9:59",0,0,3,3,0,0,
"Doniphan County Library - Highland",2023-09-19,Tuesday,"10:00 - 10:59",0,0,3,3,0,0,
"Doniphan County Library - Highland",2023-09-19,Tuesday,"11:00 - 11:59",0,0,2,2,0,0,
"Doniphan County Library - Highland",2023-09-19,Tuesday,"12:00 - 12:59",0,0,5,5,0,0,
"Doniphan County Library - Highland",2023-09-19,Tuesday,"14:00 - 14:59",0,0,1,1,0,0,
"Doniphan County Library - Highland",2023-09-19,Tuesday,"15:00 - 15:59",0,0,7,7,0,0,
"Doniphan County Library - Highland",2023-09-19,Tuesday,"16:00 - 16:59",0,0,1,1,0,0,
"Doniphan County Library - Highland",2023-09-19,Tuesday,"17:00 - 17:59",0,0,2,2,0,0,
"Doniphan County Library - Highland",2023-09-20,Wednesday,"9:00 - 9:59",0,2,0,2,0,1,1
"Doniphan County Library - Highland",2023-09-20,Wednesday,"10:00 - 10:59",0,0,44,44,0,0,
"Doniphan County Library - Highland",2023-09-20,Wednesday,"11:00 - 11:59",6,0,22,28,1,0,1
"Doniphan County Library - Highland",2023-09-20,Wednesday,"12:00 - 12:59",6,0,3,9,2,0,2
"Doniphan County Library - Highland",2023-09-20,Wednesday,"13:00 - 13:59",4,0,4,8,1,0,1
"Doniphan County Library - Highland",2023-09-20,Wednesday,"14:00 - 14:59",3,0,5,8,1,0,1
"Doniphan County Library - Highland",2023-09-20,Wednesday,"15:00 - 15:59",7,0,3,10,4,0,4
"Doniphan County Library - Highland",2023-09-20,Wednesday,"16:00 - 16:59",4,0,0,4,1,0,1
"Doniphan County Library - Highland",2023-09-20,Wednesday,"17:00 - 17:59",1,0,1,2,1,0,1
"Doniphan County Library - Highland",2023-09-21,Thursday,"10:00 - 10:59",4,0,2,6,2,0,2
"Doniphan County Library - Highland",2023-09-21,Thursday,"11:00 - 11:59",4,0,0,4,1,0,1
"Doniphan County Library - Highland",2023-09-21,Thursday,"12:00 - 12:59",3,0,3,6,1,0,1
"Doniphan County Library - Highland",2023-09-21,Thursday,"15:00 - 15:59",7,2,8,17,3,1,3
"Doniphan County Library - Highland",2023-09-22,Friday,"9:00 - 9:59",2,2,1,5,1,1,2
"Doniphan County Library - Highland",2023-09-22,Friday,"10:00 - 10:59",0,6,0,6,0,1,1
"Doniphan County Library - Highland",2023-09-22,Friday,"11:00 - 11:59",0,0,4,4,0,0,
"Doniphan County Library - Highland",2023-09-22,Friday,"12:00 - 12:59",1,0,1,2,1,0,1
"Doniphan County Library - Highland",2023-09-22,Friday,"13:00 - 13:59",0,0,1,1,0,0,
"Doniphan County Library - Highland",2023-09-22,Friday,"14:00 - 14:59",1,0,2,3,1,0,1
"Doniphan County Library - Highland",2023-09-22,Friday,"15:00 - 15:59",5,0,0,5,1,0,1
"Doniphan County Library - Highland",2023-09-22,Friday,"16:00 - 16:59",0,0,2,2,0,0,
"Doniphan County Library - Highland",2023-09-23,Saturday,"9:00 - 9:59",4,0,5,9,1,0,1
"Doniphan County Library - Highland",2023-09-23,Saturday,"10:00 - 10:59",4,0,17,21,1,0,1
"Doniphan County Library - Highland",2023-09-23,Saturday,"11:00 - 11:59",4,0,2,6,1,0,1
"Doniphan County Library - Highland",2023-09-23,Saturday,"12:00 - 12:59",2,0,2,4,1,0,1
"Doniphan County Library - Highland",2023-09-25,Monday,"10:00 - 10:59",0,0,10,10,0,0,
"Doniphan County Library - Highland",2023-09-25,Monday,"12:00 - 12:59",3,0,5,8,2,0,2
"Doniphan County Library - Highland",2023-09-25,Monday,"13:00 - 13:59",2,0,13,15,2,0,2
"Doniphan County Library - Highland",2023-09-25,Monday,"14:00 - 14:59",0,0,6,6,0,0,
"Doniphan County Library - Highland",2023-09-25,Monday,"15:00 - 15:59",6,0,2,8,2,0,2
