branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Prairie Hills Schools - Sabetha Elementary School",2023-04-05,Wednesday,"13:00 - 13:59",20,0,6,26,12,0,12
"Prairie Hills Schools - Sabetha Elementary School",2023-04-05,Wednesday,"14:00 - 14:59",21,0,9,30,12,0,12
"Prairie Hills Schools - Sabetha Elementary School",2023-04-05,Wednesday,"15:00 - 15:59",8,0,4,12,6,0,6
"Prairie Hills Schools - Sabetha Elementary School",2023-04-06,Thursday,"7:00 - 7:59",1,0,2,3,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-06,Thursday,"8:00 - 8:59",15,23,86,124,11,18,25
"Prairie Hills Schools - Sabetha Elementary School",2023-04-06,Thursday,"9:00 - 9:59",23,0,35,58,13,0,13
"Prairie Hills Schools - Sabetha Elementary School",2023-04-06,Thursday,"10:00 - 10:59",2,0,3,5,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-06,Thursday,"12:00 - 12:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Elementary School",2023-04-06,Thursday,"13:00 - 13:59",17,0,19,36,10,0,10
"Prairie Hills Schools - Sabetha Elementary School",2023-04-06,Thursday,"14:00 - 14:59",39,0,2,41,21,0,21
"Prairie Hills Schools - Sabetha Elementary School",2023-04-06,Thursday,"15:00 - 15:59",19,2,5,26,12,2,12
"Prairie Hills Schools - Sabetha Elementary School",2023-04-10,Monday,"8:00 - 8:59",11,22,86,119,7,20,26
"Prairie Hills Schools - Sabetha Elementary School",2023-04-10,Monday,"9:00 - 9:59",17,0,16,33,12,0,12
"Prairie Hills Schools - Sabetha Elementary School",2023-04-10,Monday,"10:00 - 10:59",2,0,0,2,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-10,Monday,"11:00 - 11:59",1,0,2,3,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-10,Monday,"12:00 - 12:59",0,5,0,5,0,1,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-10,Monday,"13:00 - 13:59",17,0,2,19,9,0,9
"Prairie Hills Schools - Sabetha Elementary School",2023-04-10,Monday,"14:00 - 14:59",37,0,5,42,21,0,21
"Prairie Hills Schools - Sabetha Elementary School",2023-04-10,Monday,"15:00 - 15:59",5,0,8,13,3,0,3
"Prairie Hills Schools - Sabetha Elementary School",2023-04-10,Monday,"16:00 - 16:59",4,0,2,6,2,0,2
"Prairie Hills Schools - Sabetha Elementary School",2023-04-11,Tuesday,"7:00 - 7:59",6,0,6,12,3,0,3
"Prairie Hills Schools - Sabetha Elementary School",2023-04-11,Tuesday,"8:00 - 8:59",0,19,79,98,0,16,16
"Prairie Hills Schools - Sabetha Elementary School",2023-04-11,Tuesday,"9:00 - 9:59",22,0,15,37,15,0,15
"Prairie Hills Schools - Sabetha Elementary School",2023-04-11,Tuesday,"10:00 - 10:59",26,0,14,40,15,0,15
"Prairie Hills Schools - Sabetha Elementary School",2023-04-11,Tuesday,"11:00 - 11:59",5,0,1,6,2,0,2
"Prairie Hills Schools - Sabetha Elementary School",2023-04-11,Tuesday,"12:00 - 12:59",1,0,1,2,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-11,Tuesday,"13:00 - 13:59",21,2,1,24,11,1,12
"Prairie Hills Schools - Sabetha Elementary School",2023-04-11,Tuesday,"14:00 - 14:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha Elementary School",2023-04-12,Wednesday,"7:00 - 7:59",4,0,12,16,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-12,Wednesday,"8:00 - 8:59",11,16,80,107,7,11,16
"Prairie Hills Schools - Sabetha Elementary School",2023-04-12,Wednesday,"9:00 - 9:59",4,0,5,9,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-12,Wednesday,"10:00 - 10:59",23,0,3,26,15,0,15
"Prairie Hills Schools - Sabetha Elementary School",2023-04-12,Wednesday,"12:00 - 12:59",6,0,3,9,6,0,6
"Prairie Hills Schools - Sabetha Elementary School",2023-04-12,Wednesday,"13:00 - 13:59",14,0,4,18,8,0,8
"Prairie Hills Schools - Sabetha Elementary School",2023-04-12,Wednesday,"14:00 - 14:59",32,0,2,34,17,0,17
"Prairie Hills Schools - Sabetha Elementary School",2023-04-13,Thursday,"7:00 - 7:59",1,0,1,2,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-13,Thursday,"8:00 - 8:59",18,23,80,121,10,16,23
"Prairie Hills Schools - Sabetha Elementary School",2023-04-13,Thursday,"9:00 - 9:59",19,0,10,29,12,0,12
"Prairie Hills Schools - Sabetha Elementary School",2023-04-13,Thursday,"10:00 - 10:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Elementary School",2023-04-13,Thursday,"14:00 - 14:59",27,0,7,34,14,0,14
"Prairie Hills Schools - Sabetha Elementary School",2023-04-13,Thursday,"15:00 - 15:59",7,0,4,11,4,0,4
"Prairie Hills Schools - Sabetha Elementary School",2023-04-14,Friday,"7:00 - 7:59",2,0,0,2,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-14,Friday,"8:00 - 8:59",4,14,47,65,2,10,12
"Prairie Hills Schools - Sabetha Elementary School",2023-04-14,Friday,"10:00 - 10:59",16,0,0,16,11,0,11
"Prairie Hills Schools - Sabetha Elementary School",2023-04-14,Friday,"13:00 - 13:59",20,2,18,40,14,1,15
"Prairie Hills Schools - Sabetha Elementary School",2023-04-14,Friday,"14:00 - 14:59",21,1,6,28,12,1,13
"Prairie Hills Schools - Sabetha Elementary School",2023-04-14,Friday,"15:00 - 15:59",1,0,1,2,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-17,Monday,"9:00 - 9:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-17,Monday,"10:00 - 10:59",10,0,23,33,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-17,Monday,"12:00 - 12:59",1,0,1,2,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-17,Monday,"13:00 - 13:59",1,0,1,2,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-17,Monday,"14:00 - 14:59",1,0,1,2,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-17,Monday,"15:00 - 15:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-18,Tuesday,"12:00 - 12:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha Elementary School",2023-04-18,Tuesday,"15:00 - 15:59",0,0,30,30,0,0,
"Prairie Hills Schools - Sabetha Elementary School",2023-04-19,Wednesday,"9:00 - 9:59",3,0,0,3,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-19,Wednesday,"14:00 - 14:59",3,0,14,17,3,0,3
"Prairie Hills Schools - Sabetha Elementary School",2023-04-20,Thursday,"12:00 - 12:59",3,0,12,15,2,0,2
"Prairie Hills Schools - Sabetha Elementary School",2023-04-20,Thursday,"13:00 - 13:59",2,0,13,15,2,0,2
"Prairie Hills Schools - Sabetha Elementary School",2023-04-21,Friday,"8:00 - 8:59",0,0,11,11,0,0,
"Prairie Hills Schools - Sabetha Elementary School",2023-04-21,Friday,"11:00 - 11:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-21,Friday,"13:00 - 13:59",0,0,3,3,0,0,
"Prairie Hills Schools - Sabetha Elementary School",2023-04-21,Friday,"15:00 - 15:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Elementary School",2023-04-24,Monday,"7:00 - 7:59",2,0,4,6,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-24,Monday,"8:00 - 8:59",31,5,124,160,26,5,26
"Prairie Hills Schools - Sabetha Elementary School",2023-04-24,Monday,"9:00 - 9:59",24,4,0,28,14,4,18
"Prairie Hills Schools - Sabetha Elementary School",2023-04-24,Monday,"13:00 - 13:59",2,0,18,20,2,0,2
"Prairie Hills Schools - Sabetha Elementary School",2023-04-24,Monday,"14:00 - 14:59",46,0,1,47,25,0,25
"Prairie Hills Schools - Sabetha Elementary School",2023-04-24,Monday,"15:00 - 15:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Elementary School",2023-04-25,Tuesday,"7:00 - 7:59",3,0,3,6,2,0,2
"Prairie Hills Schools - Sabetha Elementary School",2023-04-25,Tuesday,"8:00 - 8:59",0,7,67,74,0,6,6
"Prairie Hills Schools - Sabetha Elementary School",2023-04-25,Tuesday,"9:00 - 9:59",22,1,1,24,12,1,13
"Prairie Hills Schools - Sabetha Elementary School",2023-04-25,Tuesday,"10:00 - 10:59",29,0,6,35,17,0,17
"Prairie Hills Schools - Sabetha Elementary School",2023-04-25,Tuesday,"11:00 - 11:59",2,0,6,8,2,0,2
"Prairie Hills Schools - Sabetha Elementary School",2023-04-25,Tuesday,"13:00 - 13:59",21,0,25,46,17,0,17
"Prairie Hills Schools - Sabetha Elementary School",2023-04-25,Tuesday,"14:00 - 14:59",33,0,3,36,18,0,18
"Prairie Hills Schools - Sabetha Elementary School",2023-04-25,Tuesday,"15:00 - 15:59",9,0,0,9,5,0,5
"Prairie Hills Schools - Sabetha Elementary School",2023-04-26,Wednesday,"7:00 - 7:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha Elementary School",2023-04-26,Wednesday,"8:00 - 8:59",14,14,62,90,8,10,16
"Prairie Hills Schools - Sabetha Elementary School",2023-04-26,Wednesday,"9:00 - 9:59",19,0,2,21,2,0,2
"Prairie Hills Schools - Sabetha Elementary School",2023-04-26,Wednesday,"10:00 - 10:59",29,1,6,36,17,1,18
"Prairie Hills Schools - Sabetha Elementary School",2023-04-26,Wednesday,"12:00 - 12:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Elementary School",2023-04-26,Wednesday,"13:00 - 13:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Elementary School",2023-04-26,Wednesday,"14:00 - 14:59",27,0,1,28,16,0,16
"Prairie Hills Schools - Sabetha Elementary School",2023-04-27,Thursday,"8:00 - 8:59",19,12,54,85,12,9,18
"Prairie Hills Schools - Sabetha Elementary School",2023-04-27,Thursday,"9:00 - 9:59",22,0,13,35,13,0,13
"Prairie Hills Schools - Sabetha Elementary School",2023-04-27,Thursday,"14:00 - 14:59",31,0,12,43,16,0,16
"Prairie Hills Schools - Sabetha Elementary School",2023-04-27,Thursday,"15:00 - 15:59",2,0,3,5,1,0,1
"Prairie Hills Schools - Sabetha Elementary School",2023-04-28,Friday,"7:00 - 7:59",5,0,3,8,3,0,3
"Prairie Hills Schools - Sabetha Elementary School",2023-04-28,Friday,"8:00 - 8:59",1,17,78,96,1,14,15
"Prairie Hills Schools - Sabetha Elementary School",2023-04-28,Friday,"9:00 - 9:59",0,0,25,25,0,0,
"Prairie Hills Schools - Sabetha Elementary School",2023-04-28,Friday,"10:00 - 10:59",30,0,24,54,21,0,21
"Prairie Hills Schools - Sabetha Elementary School",2023-04-28,Friday,"12:00 - 12:59",24,0,2,26,9,0,9
"Prairie Hills Schools - Sabetha Elementary School",2023-04-28,Friday,"13:00 - 13:59",18,0,6,24,12,0,12
"Prairie Hills Schools - Sabetha Elementary School",2023-04-28,Friday,"14:00 - 14:59",26,0,2,28,15,0,15
"Prairie Hills Schools - Sabetha Elementary School",2023-04-28,Friday,"15:00 - 15:59",9,0,1,10,6,0,6
"Prairie Hills Schools - Sabetha High School",2023-04-03,Monday,"8:00 - 8:59",1,0,9,10,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-03,Monday,"9:00 - 9:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-03,Monday,"10:00 - 10:59",0,0,3,3,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-04,Tuesday,"10:00 - 10:59",0,0,3,3,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-04,Tuesday,"11:00 - 11:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-04,Tuesday,"15:00 - 15:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-05,Wednesday,"7:00 - 7:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-05,Wednesday,"9:00 - 9:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-05,Wednesday,"10:00 - 10:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-05,Wednesday,"11:00 - 11:59",0,1,0,1,0,1,1
"Prairie Hills Schools - Sabetha High School",2023-04-05,Wednesday,"14:00 - 14:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-06,Thursday,"7:00 - 7:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-06,Thursday,"8:00 - 8:59",1,0,5,6,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-06,Thursday,"10:00 - 10:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-06,Thursday,"15:00 - 15:59",1,0,1,2,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-10,Monday,"8:00 - 8:59",1,0,1,2,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-10,Monday,"10:00 - 10:59",0,0,4,4,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-10,Monday,"12:00 - 12:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-11,Tuesday,"8:00 - 8:59",1,0,2,3,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-11,Tuesday,"11:00 - 11:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-11,Tuesday,"12:00 - 12:59",0,0,5,5,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-12,Wednesday,"8:00 - 8:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-13,Thursday,"8:00 - 8:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-13,Thursday,"9:00 - 9:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-13,Thursday,"10:00 - 10:59",0,0,7,7,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-13,Thursday,"14:00 - 14:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-14,Friday,"9:00 - 9:59",4,0,4,8,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-14,Friday,"10:00 - 10:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-17,Monday,"8:00 - 8:59",1,0,3,4,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-17,Monday,"9:00 - 9:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-17,Monday,"12:00 - 12:59",0,0,5,5,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-17,Monday,"15:00 - 15:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-18,Tuesday,"7:00 - 7:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-18,Tuesday,"8:00 - 8:59",0,1,5,6,0,1,1
"Prairie Hills Schools - Sabetha High School",2023-04-18,Tuesday,"12:00 - 12:59",0,0,3,3,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-18,Tuesday,"13:00 - 13:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-18,Tuesday,"15:00 - 15:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-20,Thursday,"8:00 - 8:59",1,0,1,2,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-20,Thursday,"9:00 - 9:59",0,0,3,3,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-20,Thursday,"10:00 - 10:59",0,0,5,5,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-20,Thursday,"12:00 - 12:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-20,Thursday,"13:00 - 13:59",1,0,2,3,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-21,Friday,"8:00 - 8:59",0,1,0,1,0,1,1
"Prairie Hills Schools - Sabetha High School",2023-04-21,Friday,"12:00 - 12:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-21,Friday,"13:00 - 13:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-21,Friday,"15:00 - 15:59",1,0,1,2,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-24,Monday,"9:00 - 9:59",0,0,5,5,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-24,Monday,"10:00 - 10:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-24,Monday,"11:00 - 11:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-24,Monday,"13:00 - 13:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-24,Monday,"14:00 - 14:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-25,Tuesday,"7:00 - 7:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-26,Wednesday,"10:00 - 10:59",2,0,18,20,2,0,2
"Prairie Hills Schools - Sabetha High School",2023-04-26,Wednesday,"11:00 - 11:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-26,Wednesday,"13:00 - 13:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-27,Thursday,"9:00 - 9:59",1,0,7,8,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-27,Thursday,"14:00 - 14:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha High School",2023-04-28,Friday,"7:00 - 7:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha High School",2023-04-28,Friday,"8:00 - 8:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-03,Monday,"8:00 - 8:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-03,Monday,"9:00 - 9:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-03,Monday,"10:00 - 10:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-03,Monday,"13:00 - 13:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-03,Monday,"14:00 - 14:59",5,0,1,6,5,0,5
"Prairie Hills Schools - Sabetha Middle School",2023-04-04,Tuesday,"9:00 - 9:59",0,0,3,3,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-04,Tuesday,"12:00 - 12:59",7,0,4,11,7,0,7
"Prairie Hills Schools - Sabetha Middle School",2023-04-04,Tuesday,"13:00 - 13:59",11,1,0,12,11,1,12
"Prairie Hills Schools - Sabetha Middle School",2023-04-04,Tuesday,"14:00 - 14:59",5,0,0,5,5,0,5
"Prairie Hills Schools - Sabetha Middle School",2023-04-04,Tuesday,"15:00 - 15:59",0,3,4,7,0,3,3
"Prairie Hills Schools - Sabetha Middle School",2023-04-05,Wednesday,"8:00 - 8:59",0,0,9,9,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-05,Wednesday,"11:00 - 11:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-05,Wednesday,"13:00 - 13:59",5,0,4,9,4,0,4
"Prairie Hills Schools - Sabetha Middle School",2023-04-05,Wednesday,"15:00 - 15:59",3,1,3,7,2,1,3
"Prairie Hills Schools - Sabetha Middle School",2023-04-06,Thursday,"7:00 - 7:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-06,Thursday,"8:00 - 8:59",4,0,4,8,4,0,4
"Prairie Hills Schools - Sabetha Middle School",2023-04-06,Thursday,"10:00 - 10:59",0,1,1,2,0,1,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-06,Thursday,"13:00 - 13:59",5,0,2,7,5,0,5
"Prairie Hills Schools - Sabetha Middle School",2023-04-06,Thursday,"14:00 - 14:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-06,Thursday,"15:00 - 15:59",5,1,5,11,5,1,6
"Prairie Hills Schools - Sabetha Middle School",2023-04-10,Monday,"8:00 - 8:59",0,0,3,3,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-10,Monday,"10:00 - 10:59",1,0,6,7,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-10,Monday,"15:00 - 15:59",2,3,1,6,2,2,4
"Prairie Hills Schools - Sabetha Middle School",2023-04-11,Tuesday,"7:00 - 7:59",0,0,3,3,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-11,Tuesday,"8:00 - 8:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-11,Tuesday,"9:00 - 9:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-11,Tuesday,"10:00 - 10:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-11,Tuesday,"12:00 - 12:59",2,0,0,2,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2023-04-11,Tuesday,"14:00 - 14:59",8,0,1,9,8,0,8
"Prairie Hills Schools - Sabetha Middle School",2023-04-11,Tuesday,"15:00 - 15:59",6,1,0,7,5,1,6
"Prairie Hills Schools - Sabetha Middle School",2023-04-12,Wednesday,"8:00 - 8:59",0,0,12,12,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-12,Wednesday,"14:00 - 14:59",0,0,3,3,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-12,Wednesday,"15:00 - 15:59",2,2,2,6,2,2,4
"Prairie Hills Schools - Sabetha Middle School",2023-04-13,Thursday,"8:00 - 8:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-13,Thursday,"11:00 - 11:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-13,Thursday,"13:00 - 13:59",2,0,1,3,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-13,Thursday,"15:00 - 15:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-14,Friday,"8:00 - 8:59",0,0,6,6,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-14,Friday,"9:00 - 9:59",2,0,0,2,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2023-04-14,Friday,"14:00 - 14:59",0,0,5,5,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-14,Friday,"15:00 - 15:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-17,Monday,"8:00 - 8:59",0,0,3,3,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-17,Monday,"9:00 - 9:59",2,0,2,4,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2023-04-17,Monday,"11:00 - 11:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-17,Monday,"14:00 - 14:59",2,0,4,6,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2023-04-17,Monday,"15:00 - 15:59",1,1,1,3,1,1,2
"Prairie Hills Schools - Sabetha Middle School",2023-04-18,Tuesday,"7:00 - 7:59",5,0,0,5,5,0,5
"Prairie Hills Schools - Sabetha Middle School",2023-04-18,Tuesday,"8:00 - 8:59",2,0,2,4,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2023-04-18,Tuesday,"12:00 - 12:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-18,Tuesday,"14:00 - 14:59",7,0,0,7,7,0,7
"Prairie Hills Schools - Sabetha Middle School",2023-04-18,Tuesday,"15:00 - 15:59",2,0,6,8,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2023-04-19,Wednesday,"8:00 - 8:59",0,0,7,7,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-19,Wednesday,"15:00 - 15:59",2,0,0,2,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2023-04-20,Thursday,"8:00 - 8:59",0,0,6,6,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-20,Thursday,"10:00 - 10:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-21,Friday,"7:00 - 7:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-24,Monday,"8:00 - 8:59",0,0,9,9,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-24,Monday,"10:00 - 10:59",1,0,1,2,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-25,Tuesday,"8:00 - 8:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-25,Tuesday,"9:00 - 9:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-25,Tuesday,"10:00 - 10:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-25,Tuesday,"14:00 - 14:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-26,Wednesday,"7:00 - 7:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-26,Wednesday,"8:00 - 8:59",0,0,1,1,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-26,Wednesday,"13:00 - 13:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2023-04-26,Wednesday,"14:00 - 14:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-27,Thursday,"15:00 - 15:59",0,0,3,3,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-28,Friday,"8:00 - 8:59",0,0,2,2,0,0,
"Prairie Hills Schools - Sabetha Middle School",2023-04-28,Friday,"14:00 - 14:59",0,0,8,8,0,0,
